headline,url,time,summary,tags
中美日内瓦经贸会谈联合声明发布，释放出哪些信号？,https://news.sina.com.cn/c/2025-05-12/doc-inewicsy2920230.shtml,2025-05-12 18:47:00,[环球时报-环球网报道 记者 陈子帅]5月12日，中美发布日内瓦经贸会谈联合声明。商务部新闻发言人表示，本次中美经贸高层会谈取得实质性进展，大幅降低双边关税水平。,"关税,中美,环球时报"
今日辟谣（2025年5月12日）-中国互联网联合辟谣平台,https://news.sina.com.cn/c/2025-05-12/doc-inewicst5245524.shtml,2025-05-12 18:42:00,2025年5月12日谣言：河南安阳多地出现冰雹天气致小麦颗粒无收？真相：5月9日，河南安阳多地出现冰雹天气，引发网民关注。其中，短视频平台上出现内容为“滑县下冰,
辽宁省委书记：远离“小圈子”，警惕“小意思”，管住“小爱好”,https://news.sina.com.cn/c/2025-05-12/doc-inewicsw7934995.shtml,2025-05-12 18:41:00,来源：北京青年报 5月12日，辽宁省警示教育会在沈阳召开。会议深入学习贯彻习近平总书记关于加强党的作风建设的重要论述，认真贯彻落实中央八项规定及其实施细则精神...,辽宁省
中美为何“快速谈成”？,https://news.sina.com.cn/c/2025-05-12/doc-inewicsv1158382.shtml,2025-05-12 18:31:00,来源：中国新闻周刊 当地时间5月10日至11日，中美经贸中方牵头人、国务院副总理何立峰与美方牵头人、美国财政部长贝森特和贸易代表格里尔在瑞士日内瓦举行中美经贸高层会谈...,"关税,中美,中国"
学者：美方要珍惜中方的善意,https://news.sina.com.cn/c/2025-05-12/doc-inewicst5249313.shtml,2025-05-12 18:23:00,当地时间5月10日至11日，中美经贸高层会谈在瑞士日内瓦举行。双方围绕落实1月17日中美元首通话重要共识进行了坦诚、深入、具有建设性的沟通，达成一系列重要共识，,
云南男子持刀致邻居3死1重伤案二审：被告不承认杀人，称自己被催眠,https://news.sina.com.cn/c/2025-05-12/doc-inewicsy2908498.shtml,2025-05-12 18:10:00,澎湃新闻从相关渠道获悉，5月12日下午，云南省高院公开开庭审理了吴宗宝故意杀人案，法院未当庭宣判。 2024年6月6日，云南省昭通市永善县发生一起刑事案件...,"开庭,云南省"
中国稀土出口管制还在继续,https://news.sina.com.cn/c/2025-05-12/doc-inewicst5223037.shtml,2025-05-12 17:36:00,来源：玉渊潭天 [中国稀土出口管制还在继续#]#稀土管制的效果体现在哪# 近日，中国开展了打击战略矿产走私出口专项行动，近期还将组织一系列行动...,"出口管制,中国稀土,稀土"
一文看懂中美经贸高层会谈联合声明,https://news.sina.com.cn/c/2025-05-12/doc-inewicst5222973.shtml,2025-05-12 17:34:00,来源：玉渊谭天 [一文看懂中美经贸高层会谈联合声明] 当地时间5月12日，中美日内瓦经贸会谈联合声明发布，其中两方都提到，24%的关税在初始的90天内暂停实施...,"关税,中美,中国"
纪法百科•“数”读通报|2025年第19周,https://news.sina.com.cn/c/2025-05-12/doc-inewicsw7917740.shtml,2025-05-12 17:30:00,一、发布审查调查信息19条2025年第19周，中央纪委国家监委网站共发布19条审查调查信息。其中，中管干部1人，中央一级党和国家机关、国企和金融单位厅局级干部3人...,"中央纪委,政务处分,党员"
贵州省2名县处级干部接受纪律审查和监察调查,https://news.sina.com.cn/c/2025-05-12/doc-inewicsy2898701.shtml,2025-05-12 17:21:00,黔东南州自然资源局党组书记、局长何洋接受纪律审查和监察调查据黔东南州纪委监委消息：黔东南州自然资源局党组书记、局长何洋涉嫌严重违纪违法...,"贵州省,铜仁市,何洋"
李文博，任上被查,https://news.sina.com.cn/c/2025-05-12/doc-inewhxky8043998.shtml,2025-05-12 17:18:00,据广西壮族自治区纪委监委5月12日消息：广西壮族自治区党委政法委副书记李文博涉嫌严重违纪违法，目前正接受自治区纪委监委纪律审查和监察调查。,"李文博,广西壮族自治区,政法委副书记"
中美会谈重大进展，最大亮点有三,https://news.sina.com.cn/c/2025-05-12/doc-inewicst5224486.shtml,2025-05-12 16:21:00,9小时前2.2万阅读,
中方是否对中美会谈结果满意？外交部回应,https://news.sina.com.cn/o/2025-05-12/doc-inewhxkv5321998.shtml,2025-05-12 16:15:00,[中方是否对中美会谈结果满意？外交部回应]外交部发言人林剑主持5月12日例行记者会。会上有记者提问称：美国总统特朗普称中美经贸会谈取得了很好的成果...,"外交部,中国,中美"
香港恒生科技指数收涨5.16% 恒生指数涨2.98%,https://news.sina.com.cn/c/2025-05-12/doc-inewhxky8014916.shtml,2025-05-12 16:11:00,财联社5月12日电，香港恒生指数收涨2.98%，恒生科技指数涨5.16%。舜宇光学科技涨超14%，小鹏汽车涨超10%，阿里巴巴涨超6%，腾讯控股涨超4%。沪上阿,
外交部回应印巴同意停火：中方期待印巴巩固和延续停火势头,https://news.sina.com.cn/o/2025-05-12/doc-inewhxma2983157.shtml,2025-05-12 15:50:00,据人民日报消息，5月12日，外交部发言人林剑主持例行记者会。有记者就“印巴同意停火”提问。林剑表示，中方注意到有关报道。印度和巴基斯坦实现停火符合印巴双方根本和长远...,
中美日内瓦经贸会谈联合声明全文公布：中美双方降低超100%关税,https://news.sina.com.cn/c/2025-05-12/doc-inewhxma2980229.shtml,2025-05-12 15:46:00,来源：玉渊谭天 #中美日内瓦经贸会谈联合声明全文# #中美双方降低超100%关税# 中华人民共和国政府（“中国”）和美利坚合众国政府（“美国”）...,
商务部新闻发言人就中美日内瓦经贸会谈联合声明发表谈话,https://news.sina.com.cn/c/2025-05-12/doc-inewhxkv5306591.shtml,2025-05-12 15:44:00,当地时间5月10日至11日，中美经贸中方牵头人、国务院副总理何立峰与美方牵头人、美国财政部长贝森特和贸易代表格里尔在瑞士日内瓦举行中美经贸高层会谈。双方围绕落实,
商务部新闻发言人就开展打击战略矿产走私出口专项行动应询答记者问,https://news.sina.com.cn/c/2025-05-12/doc-inewhxky8002133.shtml,2025-05-12 15:37:00,商务部新闻发言人就开展打击战略矿产走私出口专项行动应询答记者问，具体内容如下。问：我们注意到，近日国家出口管制工作协调机制办公室部署开展了打击战略矿产走私出口专,
商务部新闻发言人就开展打击战略矿产走私出口专项行动应询答记者问,https://news.sina.com.cn/c/2025-05-12/doc-inewhxma2979250.shtml,2025-05-12 15:37:00,来源：央视网央视网消息：商务部新闻发言人就开展打击战略矿产走私出口专项行动应询答记者问。问：我们注意到，近日国家出口管制工作协调机制办公室部署开展了打击战略矿产...,商务部
中美发布日内瓦经贸会谈联合声明达成关税共识，外交部回应,https://news.sina.com.cn/zx/2025-05-12/doc-inewhxkv5298817.shtml,2025-05-12 15:29:00,第1现场|印巴停火次日：当地民众逐渐恢复正常生活,
三句话解析中美经贸高层会谈的“实质性进展”,https://news.sina.com.cn/c/2025-05-12/doc-inewhxkx1221623.shtml,2025-05-12 15:20:00,当地时间5月10日至11日，中美双方在瑞士日内瓦举行经贸高层会谈。会谈达成一系列重要共识，取得实质性进展。当地时间5月12日，中美发表日内瓦经贸会谈联合声明。谭,
国家防灾减灾救灾委员会办公室、应急管理部发布2025年4月全国自然灾害情况,https://news.sina.com.cn/c/2025-05-12/doc-inewhxma2974540.shtml,2025-05-12 15:14:00,来源：央视网 央视网消息：据应急管理部消息，近日，国家防灾减灾救灾委员会办公室会同有关成员单位，对2025年4月全国自然灾害情况进行了会商分析。,"灾害,农作物,自然灾害"
百万粉丝网红@是小念噢疑遭勒索后自杀？警方：人没事，正在调查,https://news.sina.com.cn/c/2025-05-12/doc-inewhxkv5295265.shtml,2025-05-12 15:14:00,5月12日，百万粉丝网红“@是小念噢”疑似遭到勒索后自杀去世的信息引发网友关注。 5月11日凌晨4点23分，抖音账号“@是小念噢”发布视频称，该账号博主真名叫孙某...,"勒索,自杀"
《新时代的中国国家安全》白皮书（摘要）,https://news.sina.com.cn/c/2025-05-12/doc-inewhxkx1219745.shtml,2025-05-12 15:11:00,来源：央视网 新华社北京5月12日电 国务院新闻办公室12日发布《新时代的中国国家安全》白皮书。摘要如下： 前言 进入新时代，以习近平同志为核心的党中央创造性提出总体国...,"新时代的中国国家安全,总体国家安全观"
中美相互24%关税90天内暂停实施,https://news.sina.com.cn/c/2025-05-12/doc-inewhxkv5295825.shtml,2025-05-12 15:05:00,[中美相互24%关税90天内暂停实施]美国将（一）修改2025年4月2日第14257号行政令中规定的对中国商品（包括香港特别行政区和澳门特别行政区商品）加征的从价关税，其中...,
A股收评：上证指数收涨0.82%，创业板指涨2.63%，全市场超4100只股票上涨,https://news.sina.com.cn/c/2025-05-12/doc-inewhtax5419042.shtml,2025-05-12 15:04:00,5月12日，A股三大指数集体上涨，截至收盘，上证指数涨0.82%，深证成指涨1.72%，创业板指涨2.63%；北证50涨2.89%。两市成交额约13084.21,
中美日内瓦经贸会谈联合声明,https://news.sina.com.cn/c/2025-05-12/doc-inewhtca8116896.shtml,2025-05-12 15:01:00,新华社日内瓦5月12日电 中美日内瓦经贸会谈联合声明中华人民共和国政府（“中国”）和美利坚合众国政府（“美国”），认识到双边经贸关系对两国和全球经济的重要性；认,
国务院新闻办公室发布《新时代的中国国家安全》白皮书,https://news.sina.com.cn/c/2025-05-12/doc-inewhtca8117863.shtml,2025-05-12 15:00:00,新华社北京5月12日电 国务院新闻办公室5月12日发布《新时代的中国国家安全》白皮书，旨在全面阐释新时代中国国家安全工作的创新理念、生动实践和建设成果...,"新时代的中国国家安全,总体国家安全观"
预计募资40亿~50亿美元，宁德时代将成年内最大港股IPO,https://news.sina.com.cn/o/2025-05-12/doc-inewhtax5409767.shtml,2025-05-12 14:46:00,宁德时代募资水平与美的集团相当。 5月12日，宁德时代（300750.SZ）披露发行阶段董事会公告及刊登注册招股书，宣布正式启动国际配售簿记...,"宁德时代,美元,港股IPO"
印巴空战举世震惊，岛内“台独”鸦雀无声,https://news.sina.com.cn/c/2025-05-12/doc-inewhtax5408778.shtml,2025-05-12 14:46:00,5月7日，印度和巴基斯坦之间爆发了一场足以载入现代战争史册的超视距空战，巴基斯坦空军凭借体系优势，轻松击落5架印度战机。被击落的印度战机包括两架法国达索公司生产的“...,
世贸组织欢迎中美经贸高层会谈取得积极成果,https://news.sina.com.cn/c/2025-05-12/doc-inewhtax5397435.shtml,2025-05-12 14:08:00,△世界贸易组织总干事伊维拉当地时间5月11日，世界贸易组织总干事伊维拉发表声明。伊维拉在声明中称：“我非常高兴看到中美经贸高层会谈取得的积极成果。会谈标志着向前,
1至4月我国汽车产销量首次双超千万辆,https://news.sina.com.cn/c/2025-05-12/doc-inewhtax5395704.shtml,2025-05-12 14:02:00,中国汽车工业协会12日公布的数据显示，今年前4个月，我国汽车产销量历史上首次双双突破1000万辆。据统计，今年1至4月份，我国汽车产销量分别完成1017.5万辆,
民进党当局将“汉人”改称“其余人口”，台军退役少将栗正杰：真的是贻笑大方,https://news.sina.com.cn/c/2025-05-12/doc-inewhtce3069150.shtml,2025-05-12 13:53:00,[环球网报道]有岛内网民近日发现，台行政部门官网将占比最多的“汉人”改成“其余人口”，引发讨论。在5月11日的岛内政论节目中，台军退役少将栗正杰表示，民进党已经疯了...,"民进党,台军,台湾省"
甘肃：力争到2025年底，农村地区高额彩礼、人情攀比、大操大办等婚俗陋习蔓延势头得到有效遏制,https://news.sina.com.cn/c/2025-05-12/doc-inewhtax5394250.shtml,2025-05-12 13:50:00,甘肃省委办公厅、省政府办公厅近日印发《甘肃省推进农村高额彩礼问题综合治理工作方案》。《方案》提出，力争到2025年底，农村地区彩礼倡导性标准得到全面执行，高额彩,
中美经贸会谈取得实质性进展，美民众对华态度五年来首次好转,https://news.sina.com.cn/c/2025-05-12/doc-inewhtca8091538.shtml,2025-05-12 12:57:00,文|《财经》特约撰稿人金焱发自华盛顿 编辑| 苏琦  据新华社报道，中美经贸高层会谈5月10日至11日在瑞士日内瓦举行。中美经贸中方牵头人...,
关于参评第三十五届中国新闻奖自荐（他荐）作品公示,https://news.sina.com.cn/c/2025-05-12/doc-inewhnuz5508178.shtml,2025-05-12 12:44:00,来源：央视网根据《中国新闻奖评选办法》和《第35届中国新闻奖参评作品报送通知》，中央广播电视总台新闻中心制作播发的《彻查真相！,"中国,广播电视总台"
民企老板被错羁212天续：申请国赔千万余元，要求恢复名誉赔礼道歉,https://news.sina.com.cn/c/2025-05-12/doc-inewhnve8216085.shtml,2025-05-12 12:37:00,民企老板范海生因涉嫌假冒专利罪，在2021年失去人身自由212天。2024年7月，该案在重审一审期间，检方以“本案不符合起诉条件”为由，决定对范海生不予起诉。,"沈阳市,法院"
