headline,url,time,summary,tags,date
贯彻落实中央纪委四次全会精神 提升监督执纪执法业务水平,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhq8315773.shtml,2025-05-21 07:44:00,纪检监察机关深化以案代训实战练兵提升监督执纪执法业务水平 从刚入职时一份谈话记录要反复修改多遍，到三年后成为县纪委监委留置案件内审谈话能手...,"['纪检监察', '全会', '中央纪委']",2025-05-21
我省举办科技服务进园区推进会,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhk0642275.shtml,2025-05-21 07:44:00,5月20日，由省生产力促进中心主办的纵深实施科技服务进产业园区行动工作推进会在南京举行。活动现场，省实验室联盟和省技术转移联盟发布前沿技术重大成果。,['江苏省'],2025-05-21
广西桂林紧盯重点环节开展清单式监督 优化公平竞争市场环境,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhk0642250.shtml,2025-05-21 07:43:00,日前，广西壮族自治区桂林市叠彩区纪委监委督查组来到当地多家企业走访，聚焦党员干部、公职人员滥用执法权以罚代管、吃拿卡要、收受贿赂...,"['桂林市', '纪检监察', '惠企']",2025-05-21
全省各地开展“5·20世界计量日”系列活动,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhk0642140.shtml,2025-05-21 07:43:00,今年5月20日是《米制公约》签署150周年纪念日，也是第26个世界计量日，主题是“计量顺时代之需，应民生之盼”。近期，全省市场监管部门开展计量走进社区、乡村、学校、企业...,[],2025-05-21
甘肃能化下属煤矿发生透水事故致3人死亡，上月另一下属煤矿事故5人遇难,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhq8319157.shtml,2025-05-21 07:42:00,极目新闻记者 刘闪 5月21日，甘肃能化股份有限公司（000552）董事会发布公告，5月19日，公司下属甘肃靖煤能源有限公司王家山煤矿分公司一号井二204工作面突发透水事故...,"['甘肃省', '煤矿']",2025-05-21
黔西南：紧盯重要节点 持续纠治“四风”顽疾,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhm6330496.shtml,2025-05-21 07:03:00,“兴仁市卫生健康局原党组书记、局长保健违规收受管理和服务对象礼品礼金……”近日，黔西南州纪委监委公开通报4起违反中央八项规定精神典型问题。,"['黔西南布依族苗族自治州', '黔西南州', '纪检监察']",2025-05-21
庆阳：助企纾困出实招  “三抓三促”见真章,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhq8306856.shtml,2025-05-21 06:57:00,“真是太感谢你们了，目前很多欠款单位已陆续向我们回款，公司终于能正常运营了！”近日，庆阳圣元环保公司负责人将一面写有“真抓实帮...,"['庆阳市', '环保']",2025-05-21
三堂会审 | 帮亲属伪造职工身份参保骗取养老金如何定性,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhp3095943.shtml,2025-05-21 06:56:00,特邀嘉宾易海奎 重庆市城口县纪委监委案件审理室主任陈 东 重庆市城口县纪委监委第七纪检监察室副主任朱 光 重庆市城口县人民检察院一级检察官夏忠强 重庆市城口县人民法院...,"['退休', '养老金', '重庆市']",2025-05-21
红古：“片区协作+交叉监督”激活基层监督“神经末梢”,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhk0633375.shtml,2025-05-21 06:55:00,不久前，兰州市红古区纪委监委查处了一起因村干部阻碍施工，导致农村公益事业财政奖补项目进展缓慢、损害群众利益问题。这是该区纪委监委实行“片区协作+交叉监督”机制以来...,['纪检监察'],2025-05-21
为干事创业贡献纪检监察力量,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhq8306631.shtml,2025-05-21 06:54:00,纪检监察机关要把从严管理监督和鼓励担当作为统一起来，引导党员干部全面理解和执行党的纪律规矩，在遵规守纪的前提下，安心工作、放手干事、锐意进取、积极作为。,['纪检监察'],2025-05-21
提升风腐同查同治能力,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhk0633230.shtml,2025-05-21 06:54:00,二十届中央纪委四次全会指出，健全不正之风和腐败问题同查同治机制，着力推动正风反腐一体深化。江苏省灌云县纪委监委不断完善风腐同查同治工作机制...,"['同治', '腐败']",2025-05-21
航行警告：渤海部分区域进行实弹射击 禁止驶入,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhm6321053.shtml,2025-05-21 06:49:00,据中国海事局网站消息，唐山海事局发布航行警告：5月21日0时至5月22日24时，渤海部分区域进行实弹射击，禁止驶入。 实弹射击海域 以N 39°24′35″、E 119°13′44″为顶点...,"['渤海', '实弹射击', '唐山市']",2025-05-21
暴雨预警：重庆贵州等地有大到暴雨 部分地区或现大暴雨,https://news.sina.com.cn/c/2025-05-21/doc-inexhsqn8240949.shtml,2025-05-21 05:59:00,来源：央视网 央视网消息：中央气象台5月21日06时继续发布暴雨蓝色预警，预计，5月21日08时至22日08时，四川东部、重庆中南部、贵州北部等地部分地区有大到暴雨，其中...,"['暴雨', '贵州省', '暴雨预警']",2025-05-21
大雾黄色预警：渤海海峡黄海等海域有能见度不足1公里的大雾,https://news.sina.com.cn/c/2025-05-21/doc-inexhsqm3017230.shtml,2025-05-21 05:59:00,来源：央视网 央视网消息：中央气象台5月21日06时继续发布大雾黄色预警，预计，5月21日白天至夜间，渤海海峡、黄海大部海域、成山头附近海域、青岛港...,"['大雾', '黄海', '黄色预警']",2025-05-21
跨境急单潮涌：美国买家不再讨价还价，中国工厂昼夜赶工,https://news.sina.com.cn/c/2025-05-21/doc-inexfvkt6688316.shtml,2025-05-21 01:44:00,中美大幅降低双边关税水平，沉寂已久的中美贸易市场仿佛一夜之间被激活。 据新华社报道，5月12日，中美双方发布《中美日内瓦经贸会谈联合声明》。,"['美国', '中美', '王莉']",2025-05-21
中方敦促美国停止将溯源问题政治化,https://news.sina.com.cn/c/2025-05-21/doc-inexfvks0997114.shtml,2025-05-21 00:51:00,5月20日，针对美国在第78届世卫大会上就溯源等问题发表不实言论，中国常驻日内瓦代表团发言人表示，美国这样一个宣布退出世卫组织的国家...,"['中国', '世卫组织', '美国']",2025-05-21
王毅会见美国亚洲协会会长康京和,https://news.sina.com.cn/c/2025-05-21/doc-inexfvkw8664592.shtml,2025-05-21 00:14:00,2025年5月20日，中共中央政治局委员、外交部长王毅在京会见美国亚洲协会会长康京和。 王毅说，中国对美政策保持连续性和稳定性，始终遵循习近平主席提出的相互尊重...,"['王毅', '康京和', '美国']",2025-05-21
环球时报社评：从赖清德这一年看到“台独”的末路狂奔,https://news.sina.com.cn/c/2025-05-21/doc-inexfvkw8658390.shtml,2025-05-20 23:51:00,#从赖清德这一年看到台独末路狂奔#【#环球时报社评#：从赖清德这一年看到“台独”的末路狂奔】5月20日，台湾地区领导人赖清德上台满一年。,"['赖清德', '台独', '台湾省']",2025-05-20
省委巡视结束后，朱秀英被查！前任5个月前已落马,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhm6323212.shtml,2025-05-20 23:51:00,编辑丨余晖据“廉洁广州”5月20日消息，广州市从化区委常委、政法委书记朱秀英涉嫌严重违纪违法，目前正接受广州市纪委监委纪律审查和监察调查。公开资料显示，朱秀英曾,[],2025-05-20
他对中国和美国的预测，引起关注！,https://news.sina.com.cn/c/2025-05-21/doc-inexfvkv3446957.shtml,2025-05-20 23:50:00,近日，美国普林斯顿大学一位关注和研究中国工业政策的学者在美国《纽约时报》撰文，称当中国正在高科技领域取得越来越多的突破时...,['美国'],2025-05-20
纪法百科•一图读懂应知应会党纪法规《信访工作条例》,https://news.sina.com.cn/c/2025-05-20/doc-inexfray8785904.shtml,2025-05-20 23:18:00,来源：中央纪委国家监委网站,['信访工作条例'],2025-05-20
王毅：中方将一如既往坚定支持巴方维护国家主权和领土完整,https://news.sina.com.cn/c/2025-05-20/doc-inexfrau1107559.shtml,2025-05-20 22:58:00,来源：政知见 据外交部网站消息，5月20日，中共中央政治局委员、外交部长王毅在京同巴基斯坦副总理兼外长达尔举行会谈。 王毅说，中巴双方就巩固传统友谊、加强互利合作...,[],2025-05-20
假和平真谋“独”！赖清德两面手法枉费心机注定失败,https://news.sina.com.cn/c/2025-05-20/doc-inexfray8776159.shtml,2025-05-20 22:33:00,5月20日，台湾地区领导人发表就职一周年讲话并在讲话结束后接受媒体采访，此前还接受多家媒体采访，再次用欺骗性话术重弹所谓“民主对抗威权”老调...,"['赖清德', '大陆', '台独']",2025-05-20
知名景点楼宇突发坍塌，去年刚花近300万元维修，央视曝光：坍塌部分系违规修建，是“假古董”,https://news.sina.com.cn/c/2025-05-21/doc-inexhnhm6324332.shtml,2025-05-20 22:23:00,5月19日，安徽凤阳鼓楼突发屋顶瓦面大面积脱落坍塌，持续数分钟。5月20日，“凤阳鼓楼坍塌”登上微博热搜第一。当地通报：维修项目去年3月竣工验收据安徽滁州凤阳县,[],2025-05-20
多家外资机构最新发声：正逐步提升中国资产配置比例，积极布局人工智能、新消费等,https://news.sina.com.cn/c/2025-05-20/doc-inexfrau1098746.shtml,2025-05-20 22:11:00,来源：财联社 财联社5月20日讯（记者 沈述红）5月19日至20日，由深圳证券交易所主办的2025全球投资者大会在深圳举行，国内外交易所...,"['投资者', '人工智能', '海外投资者']",2025-05-20
倒查十年！广西党委书记要求严肃追责，6位省部级任组长,https://news.sina.com.cn/c/2025-05-20/doc-inexfrau1095967.shtml,2025-05-20 22:01:00,5月20日，广西壮族自治区党委书记陈刚以“自治区涉重金属环境安全隐患排查整治工作领导小组组长”的身份，到位于自治区生态环境厅集中办公的领导小组综合协调组办公室和排查...,[],2025-05-20
队史首冠！布朗41+5+9 周琦15中12空砍31+10 广厦4-2北京夺冠,https://news.sina.com.cn/c/2025-05-20/doc-inexfrav6781155.shtml,2025-05-20 21:53:00,来源：直播吧 直播吧5月20日讯 CBA总决赛G6，北京今日回到主场迎战广厦，上场比赛凭借着翟晓川的两罚准绝杀北京成功扳回一城，不过大比分2-3落后仍无路可退...,[],2025-05-20
翻越高山，成为高山！浙江广厦成CBA历史第八支夺冠球队,https://news.sina.com.cn/c/2025-05-20/doc-inexfray8767621.shtml,2025-05-20 21:53:00,当终场哨声响起，近几年最具悬念的一个赛季也终于迎来大结局。 北京时间5月20日，浙江广厦以125比118拿下胜利，大比分4比2击败北京北汽，获得队史首个CBA总冠军。,"['广厦男篮', '胡金秋', '孙铭徽']",2025-05-20
25年来，DNA存储领域有哪些重要突破？1克DNA能存储215PB数据是什么概念？,https://news.sina.com.cn/c/2025-05-20/doc-inexfrax3553526.shtml,2025-05-20 21:42:00,大家好，我是清华大学机械工程系的教授熊卓，很高兴在这里分享我的团队对于DNA存储领域的了解和思考。DNA是我们很熟悉的生物大分子，但“DNA存储”一词对大家仍较,[],2025-05-20
巴基斯坦副总理在华表态：感谢中方主持公道,https://news.sina.com.cn/c/2025-05-20/doc-inexfrax3549629.shtml,2025-05-20 21:26:00,外交部网站消息，2025年5月20日，中共中央政治局委员、外交部长王毅在京同巴基斯坦副总理兼外长达尔举行会谈。 王毅说，中巴双方就巩固传统友谊、加强互利合作...,"['中国', '王毅', '巴基斯坦']",2025-05-20
连续4任市长过去1年多被查，昆明市委发声,https://news.sina.com.cn/c/2025-05-20/doc-inexfrau1084742.shtml,2025-05-20 21:15:00,来源：政事儿 云南“昆明发布”消息，5月20日，全市集中开展警示教育持续净化政治生态动员部署会召开。 会议强调，要深入学习贯彻习近平总书记关于党的自我革命的重要思想和...,[],2025-05-20
最新！“俄方将向中国通报”,https://news.sina.com.cn/c/2025-05-21/doc-inexfkuu1768950.shtml,2025-05-20 20:28:00,据俄罗斯卫星社5月20日报道，俄罗斯外交部副部长安德烈·鲁登科对俄罗斯卫星社表示，莫斯科将向北京通报与乌克兰和美国就解决俄乌冲突问题的接触情况。,"['俄罗斯卫星', '中国', '乌克兰']",2025-05-20
【央视快评】奋力谱写中原大地推进中国式现代化新篇章,https://news.sina.com.cn/c/xl/2025-05-21/doc-inexfkuz3665219.shtml,2025-05-20 20:19:00,5月19日至20日，习近平总书记在河南考察并听取河南省委和省政府工作汇报，对河南各方面取得的成绩给予肯定，对下一步工作提出明确要求。,"['河南省', '总书记', '大地']",2025-05-20
拾光纪·在龙门石窟，看曾经冷门的文物保护热起来,https://news.sina.com.cn/c/xl/2025-05-20/doc-inexfkux6888677.shtml,2025-05-20 20:16:00,5月19日，习近平总书记在河南省洛阳市考察龙门石窟。青年人才源源不断、数字技术赋能保护，1500多年的龙门石窟正焕发出新光彩。,[],2025-05-20
第一观察·瞬间｜“这条路走对了”,https://news.sina.com.cn/c/xl/2025-05-20/doc-inexfkuw1198149.shtml,2025-05-20 20:15:00,5月19日下午，习近平总书记来到河南洛阳轴承集团股份有限公司考察。新华社记者的镜头定格下这样一个瞬间—— 新华社记者 燕雁 摄 习近平总书记走进企业智能工厂...,[],2025-05-20
第1视点｜科技创新助推传统制造业转型升级,https://news.sina.com.cn/c/xl/2025-05-20/doc-inexfkuu1762625.shtml,2025-05-20 20:15:00,5月19日，习近平总书记在河南省洛阳市考察了洛阳轴承集团股份有限公司，了解当地加快先进制造业发展等情况。 《第1视点》带你了解。,[],2025-05-20
